impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,finalidad_id,finalidad_desc,funcion_id,funcion_desc,fuente_financiamiento_id,fuente_financiamiento_desc,ubicacion_geografica_id,ubicacion_geografica_desc,unidad_ejecutora_id,unidad_ejecutora_desc,credito_presupuestado,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha
11,2020,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,58,Provincia del Neuquén,1580,Subdirección Ejecutiva de Prestaciones,0,0,208.65048382,208.65048382,7.1894906,2021-03-05 00:00:00
11,2020,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,62,Provincia de Río Negro,1580,Subdirección Ejecutiva de Prestaciones,0,0,242.65304338,242.65304338,8.5659953,2021-03-05 00:00:00
11,2020,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,66,Provincia de Salta,1580,Subdirección Ejecutiva de Prestaciones,0,0,386.98443089,386.98443089,21.60282304,2021-03-05 00:00:00
11,2020,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,70,Provincia de San Juan,1580,Subdirección Ejecutiva de Prestaciones,0,0,217.41578124,217.41578124,11.71437374,2021-03-05 00:00:00
11,2020,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,74,Provincia de San Luis,1580,Subdirección Ejecutiva de Prestaciones,0,0,121.17843926,121.17843926,4.65473514,2021-03-05 00:00:00
11,2020,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,78,Provincia de Santa Cruz,1580,Subdirección Ejecutiva de Prestaciones,0,0,260.69680372,260.69680372,2.36028333,2021-03-05 00:00:00
11,2020,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,82,Provincia de Santa Fe,1580,Subdirección Ejecutiva de Prestaciones,0,0,845.30490492,845.30490492,38.36981837,2021-03-05 00:00:00
11,2020,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,86,Provincia de Santiago del Estero,1580,Subdirección Ejecutiva de Prestaciones,0,0,132.74448622,132.74448622,17.68770405,2021-03-05 00:00:00
11,2020,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,90,Provincia de Tucumán,1580,Subdirección Ejecutiva de Prestaciones,0,0,354.95618073,354.95618073,24.84129619,2021-03-05 00:00:00
11,2020,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,94,"Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur",1580,Subdirección Ejecutiva de Prestaciones,0,0,151.77635504,151.77635504,0.9630518,2021-03-05 00:00:00
12,2009,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,ADMINISTRACION NACIONAL DE LA SEG. SOCIAL,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,2,Capital Federal - Ciudad de Buenos Aires,1,dummy,0,-550,64.215481,122.57663923,322.54527505,2011-08-12 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,2,Capital Federal - Ciudad de Buenos Aires,376,Subdirección de Prestaciones,0,368.113788,4.29415458,4.29427941,4.29427941,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,6,Provincia de Buenos Aires,376,Subdirección de Prestaciones,0,0,207.85590383,207.85590383,207.85590383,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,10,Provincia de Catamarca,376,Subdirección de Prestaciones,0,23.856402,7.45938236,7.45938236,7.45938236,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,14,Provincia de Córdoba,376,Subdirección de Prestaciones,0,90.544255,51.45449227,51.45449227,51.45449227,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,18,Provincia de Corrientes,376,Subdirección de Prestaciones,0,28.336494,23.22384532,23.22384532,23.22384532,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,22,Provincia del Chaco,376,Subdirección de Prestaciones,0,24.86861,29.5044997,29.5044997,29.5044997,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,26,Provincia del Chubut,376,Subdirección de Prestaciones,0,9.56846,5.62557797,5.62557797,5.62557797,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,30,Provincia de Entre Ríos,376,Subdirección de Prestaciones,0,26.128525,19.41568049,19.41568049,19.41568049,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,34,Provincia de Formosa,376,Subdirección de Prestaciones,0,13.07347,15.07122496,15.07122496,15.07122496,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,38,Provincia de Jujuy,376,Subdirección de Prestaciones,0,21.467257,15.62261351,15.62261351,15.62261351,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,42,Provincia de La Pampa,376,Subdirección de Prestaciones,0,1.245658,4.70001961,4.70001961,4.70001961,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,46,Provincia de La Rioja,376,Subdirección de Prestaciones,0,3.556986,5.71623504,5.71623504,5.71623504,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,50,Provincia de Mendoza,376,Subdirección de Prestaciones,0,53.000465,29.16346532,29.16346532,29.16346532,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,54,Provincia de Misiones,376,Subdirección de Prestaciones,0,18.831891,25.33892861,25.33892861,25.33892861,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,58,Provincia del Neuquén,376,Subdirección de Prestaciones,0,12.376982,7.70305813,7.70305813,7.70305813,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,62,Provincia de Río Negro,376,Subdirección de Prestaciones,0,15.004626,9.49981784,9.49981784,9.49981784,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,66,Provincia de Salta,376,Subdirección de Prestaciones,0,36.910269,28.24740082,28.24740082,28.24740082,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,70,Provincia de San Juan,376,Subdirección de Prestaciones,0,14.661877,13.6776751,13.6776751,13.6776751,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,74,Provincia de San Luis,376,Subdirección de Prestaciones,0,1.026168,5.26853434,5.26853434,5.26853434,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,78,Provincia de Santa Cruz,376,Subdirección de Prestaciones,0,2.943959,2.01251236,2.01251236,2.01251236,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,82,Provincia de Santa Fe,376,Subdirección de Prestaciones,0,105.743423,48.10948861,48.10948861,48.10948861,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,86,Provincia de Santiago del Estero,376,Subdirección de Prestaciones,0,26.412169,26.06790821,26.06790821,26.06790821,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,90,Provincia de Tucumán,376,Subdirección de Prestaciones,0,28.077205,28.38552719,28.38552719,28.38552719,2011-11-24 00:00:00
12,2010,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,94,"Prov. de Tierra del Fuego, Antártida e Islas del Atlántico S",376,Subdirección de Prestaciones,0,2.336792,1.042277,1.042277,1.042277,2011-11-24 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,2,Ciudad Autónoma de Buenos Aires,376,Subdirección de Prestaciones,0,0,28.10827404,28.10827404,28.10820004,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,6,Provincia de Buenos Aires,376,Subdirección de Prestaciones,0,0,273.6699686,273.6699686,273.6715366,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,10,Provincia de Catamarca,376,Subdirección de Prestaciones,0,0,9.1025089,9.1025089,9.1025089,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,14,Provincia de Córdoba,376,Subdirección de Prestaciones,0,0,69.32969969,69.32969969,69.32969969,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,18,Provincia de Corrientes,376,Subdirección de Prestaciones,0,0,31.19062431,31.19062431,31.19062431,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,22,Provincia del Chaco,376,Subdirección de Prestaciones,0,0,38.94803427,38.94803427,38.94803427,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,26,Provincia del Chubut,376,Subdirección de Prestaciones,0,0,6.83305512,6.83305512,6.83305512,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,30,Provincia de Entre Ríos,376,Subdirección de Prestaciones,0,0,25.17863753,25.17863753,25.17863753,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,34,Provincia de Formosa,376,Subdirección de Prestaciones,0,0,18.76323979,18.76323979,18.76323979,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,38,Provincia de Jujuy,376,Subdirección de Prestaciones,0,0,18.23303574,18.23303574,18.23303574,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,42,Provincia de La Pampa,376,Subdirección de Prestaciones,0,0,5.83509381,5.83509381,5.83509381,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,46,Provincia de La Rioja,376,Subdirección de Prestaciones,0,0,7.01778362,7.01778362,7.01778362,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,50,Provincia de Mendoza,376,Subdirección de Prestaciones,0,0,39.65940522,39.65940522,39.65940522,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,54,Provincia de Misiones,376,Subdirección de Prestaciones,0,0,32.87336326,32.87336326,32.87336326,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,58,Provincia del Neuquén,376,Subdirección de Prestaciones,0,0,11.27603682,11.27603682,11.27603682,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,62,Provincia de Río Negro,376,Subdirección de Prestaciones,0,0,14.42829339,14.42829339,14.42829339,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,66,Provincia de Salta,376,Subdirección de Prestaciones,0,0,35.54456592,35.54456592,35.54456592,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,70,Provincia de San Juan,376,Subdirección de Prestaciones,0,0,17.80683052,17.80683052,17.80683052,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,74,Provincia de San Luis,376,Subdirección de Prestaciones,0,0,6.83139304,6.83139304,6.83139304,2012-07-16 00:00:00
12,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,78,Provincia de Santa Cruz,376,Subdirección de Prestaciones,0,0,2.65838088,2.65838088,2.65838088,2012-07-16 00:00:00
